Sector,Window,Selection,Regression,Scale,Response,Lag,Variable,Target,Goal,Method,Feature,In-AUC,In-Brier,In-LL,Out-AUC,Out-Brier,Out-LL
Cap,63,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso_day,0.7967,0.1773,0.5338,0.692,0.2505,0.7938
Cap,63,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,none,1,0,0.0021,0.5296,0.247,1.1555
Cap,63,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso,1,0.0006,0.0133,0.5184,0.2449,1.0996
Cap,63,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0.0002,0.0089,0.5222,0.2811,1.2841
Cap,63,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0.0001,0.008,0.5439,0.2546,1.1285
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,none,0.7726,0.102,0.3435,0.7676,0.1068,0.3685
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,lasso,0.7726,0.102,0.3435,0.7676,0.1068,0.3685
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,lasso_company,0.7726,0.102,0.3435,0.7676,0.1068,0.3685
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,lasso_day,0.7726,0.102,0.3435,0.7676,0.1068,0.3685
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,none,0.7738,0.1831,0.5492,0.7706,0.204,0.6091
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,lasso,0.7738,0.1831,0.5492,0.7706,0.204,0.6091
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,lasso_company,0.7738,0.1831,0.5492,0.7706,0.204,0.6091
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,lasso_day,0.7738,0.1831,0.5492,0.7706,0.204,0.6091
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,none,1,0.0014,0.0235,0.4715,0.1662,0.8158
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,lasso,1,0.0014,0.0235,0.4715,0.1662,0.8158
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,lasso_company,1,0.0014,0.0235,0.4715,0.1662,0.8158
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,lasso_day,1,0.0014,0.0235,0.4715,0.1662,0.8158
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,none,0.7799,0.106,0.3512,0.7792,0.1114,0.3737
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,lasso,0.7799,0.106,0.3512,0.7792,0.1114,0.3737
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,lasso_company,0.7799,0.106,0.3512,0.7792,0.1114,0.3737
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,lasso_day,0.7799,0.106,0.3512,0.7792,0.1114,0.3737
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,none,0.7809,0.1852,0.5591,0.781,0.2066,0.6336
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,lasso,0.7809,0.1852,0.5591,0.781,0.2066,0.6336
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,lasso_company,0.7809,0.1852,0.5591,0.781,0.2066,0.6336
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,lasso_day,0.7809,0.1852,0.5591,0.781,0.2066,0.6336
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,none,1,0.0018,0.0281,0.6302,0.1465,0.666
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,lasso,1,0.0018,0.0281,0.6302,0.1465,0.666
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,lasso_company,1,0.0018,0.0281,0.6302,0.1465,0.666
Cap,63,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,lasso_day,1,0.0018,0.0281,0.6302,0.1465,0.666
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,none,0.902,0.0689,0.2386,0.4577,0.1827,0.789
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,lasso,0.8527,0.0842,0.287,0.6958,0.1263,0.4612
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,lasso_company,0.8437,0.0864,0.2947,0.6656,0.1264,0.4601
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,lasso_day,0.834,0.0833,0.2856,0.657,0.1414,0.5611
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,none,0.9148,0.1184,0.3846,0.4569,0.2643,1.0523
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,lasso,0.8601,0.1439,0.4536,0.6805,0.2084,0.6769
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,lasso_company,0.8495,0.1468,0.4642,0.663,0.2092,0.6727
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,lasso_day,0.8447,0.1495,0.4622,0.6526,0.2222,0.7645
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,none,1,0,0.0018,0.5821,0.1671,0.847
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,lasso,1,0,0.004,0.6514,0.1397,0.7246
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,lasso_company,1,0.0002,0.0066,0.6594,0.1383,0.6779
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,lasso_day,1,0.0001,0.0044,0.5696,0.1647,0.8679
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,none,0.9206,0.0666,0.2259,0.5228,0.1821,0.8169
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,lasso,0.8748,0.0834,0.2776,0.667,0.1571,0.5594
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,lasso_company,0.8524,0.092,0.3034,0.6769,0.1319,0.4577
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,lasso_day,0.8481,0.0861,0.2868,0.6438,0.1384,0.5066
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,none,0.9323,0.1076,0.3625,0.5432,0.2461,1.1005
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,lasso,0.8854,0.1356,0.4349,0.6922,0.2193,0.7959
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.8612,0.1514,0.4802,0.6939,0.2045,0.6716
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.8571,0.1488,0.4619,0.6483,0.2109,0.6958
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,none,1,0,0.0016,0.5675,0.1563,0.8218
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,lasso,1,0,0.0028,0.6361,0.1639,0.8197
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0,0.004,0.6633,0.1429,0.7291
Cap,63,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0.0001,0.0042,0.5631,0.1576,0.8518
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,none,0.7902,0.102,0.3396,0.7825,0.119,0.3975
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,lasso,0.7902,0.102,0.3396,0.7825,0.119,0.3975
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,lasso_company,0.7902,0.102,0.3396,0.7825,0.119,0.3975
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,lasso_day,0.7902,0.102,0.3396,0.7825,0.119,0.3975
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,none,0.7946,0.1781,0.5391,0.793,0.2147,0.685
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,lasso,0.7946,0.1781,0.5391,0.793,0.2147,0.685
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,lasso_company,0.7946,0.1781,0.5391,0.793,0.2147,0.685
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,lasso_day,0.7946,0.1781,0.5391,0.793,0.2147,0.685
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,none,1,0.0002,0.0086,0.6613,0.154,0.7955
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,lasso,1,0.0002,0.0086,0.6613,0.154,0.7955
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,lasso_company,1,0.0002,0.0086,0.6613,0.154,0.7955
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,lasso_day,1,0.0002,0.0086,0.6613,0.154,0.7955
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,none,0.7887,0.1058,0.3489,0.7793,0.1221,0.4035
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,lasso,0.7887,0.1058,0.3489,0.7793,0.1221,0.4035
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,lasso_company,0.7887,0.1058,0.3489,0.7793,0.1221,0.4035
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,lasso_day,0.7887,0.1058,0.3489,0.7793,0.1221,0.4035
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,none,0.7912,0.182,0.5518,0.7831,0.2167,0.6992
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,lasso,0.7912,0.182,0.5518,0.7831,0.2167,0.6992
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,lasso_company,0.7912,0.182,0.5518,0.7831,0.2167,0.6992
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,lasso_day,0.7912,0.182,0.5518,0.7831,0.2167,0.6992
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,none,1,0.0002,0.0094,0.711,0.1534,0.7839
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,lasso,1,0.0002,0.0094,0.711,0.1534,0.7839
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,lasso_company,1,0.0002,0.0094,0.711,0.1534,0.7839
Cap,63,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,lasso_day,1,0.0002,0.0094,0.711,0.1534,0.7839
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,none,1,0,0.0018,0.6784,0.2012,1.9554
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,lasso,0.9859,0.0253,0.089,0.6426,0.2081,1.2362
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,lasso_company,0.9098,0.0771,0.2501,0.7156,0.1508,0.631
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,lasso_day,0.8948,0.0562,0.1929,0.7304,0.1453,1.2982
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,none,1,0,0.002,0.6785,0.211,2.1093
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,lasso,0.9872,0.038,0.1418,0.6453,0.2455,1.6296
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,lasso_company,0.9157,0.117,0.3909,0.741,0.2212,0.937
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,lasso_day,0.8989,0.1012,0.3162,0.7355,0.1996,1.523
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,none,1,0,0.0011,0.7015,0.1542,0.7162
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,lasso,1,0,0.0013,0.6931,0.1603,0.7486
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0,0.003,0.7306,0.1498,0.7894
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,lasso_day,1,0.0001,0.0038,0.6742,0.1519,0.774
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,none,1,0,0.0019,0.7001,0.2089,2.269
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,lasso,0.9717,0.0362,0.1225,0.6771,0.2084,2.1547
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,lasso_company,0.9024,0.0822,0.2634,0.7624,0.1477,0.598
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,lasso_day,0.897,0.0656,0.2181,0.7029,0.1456,1.1609
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,none,1,0,0.002,0.7002,0.2158,2.4525
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,lasso,0.974,0.0536,0.1803,0.6821,0.2381,2.5999
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,lasso_company,0.9096,0.1252,0.4103,0.7704,0.2067,0.9021
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,lasso_day,0.9014,0.1115,0.3514,0.7107,0.1972,1.4197
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,none,1,0,0.0011,0.7385,0.1476,0.6445
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,lasso,1,0,0.0016,0.7527,0.1517,0.674
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0,0.0032,0.7555,0.1472,0.7184
Cap,63,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0.0001,0.0042,0.6612,0.149,0.759
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,none,0.7882,0.1316,0.4163,0.5828,0.1985,0.6162
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,lasso,0.7882,0.1316,0.4163,0.5828,0.1985,0.6162
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,lasso_company,0.7882,0.1316,0.4163,0.5828,0.1985,0.6162
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,lasso_day,0.7882,0.1316,0.4163,0.5828,0.1985,0.6162
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,none,0.807,0.1799,0.5445,0.5682,0.2644,0.7891
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,lasso,0.807,0.1799,0.5445,0.5682,0.2644,0.7891
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,lasso_company,0.807,0.1799,0.5445,0.5682,0.2644,0.7891
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,lasso_day,0.807,0.1799,0.5445,0.5682,0.2644,0.7891
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,none,1,0.0016,0.0176,0.5505,0.2221,0.8742
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,lasso,1,0.0016,0.0176,0.5505,0.2221,0.8742
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,lasso_company,1,0.0016,0.0176,0.5505,0.2221,0.8742
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,lasso_day,1,0.0016,0.0176,0.5505,0.2221,0.8742
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,none,0.7942,0.1284,0.4094,0.5074,0.2066,0.6465
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,lasso,0.7942,0.1284,0.4094,0.5074,0.2066,0.6465
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,lasso_company,0.7942,0.1284,0.4094,0.5074,0.2066,0.6465
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,lasso_day,0.7942,0.1284,0.4094,0.5074,0.2066,0.6465
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,none,0.8147,0.1766,0.5369,0.5151,0.2741,0.8124
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,lasso,0.8147,0.1766,0.5369,0.5151,0.2741,0.8124
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,lasso_company,0.8147,0.1766,0.5369,0.5151,0.2741,0.8124
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,lasso_day,0.8147,0.1766,0.5369,0.5151,0.2741,0.8124
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,none,1,0.0012,0.0165,0.4562,0.2527,1.0616
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,lasso,1,0.0012,0.0165,0.4562,0.2527,1.0616
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,lasso_company,1,0.0012,0.0165,0.4562,0.2527,1.0616
Cap,63,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,lasso_day,1,0.0012,0.0165,0.4562,0.2527,1.0616
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,none,1,0.0002,0.0105,0.5416,0.2308,1.0333
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,lasso,0.9812,0.0314,0.1177,0.5427,0.262,1.3019
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,lasso_company,0.9979,0.0121,0.0686,0.5735,0.2596,1.2674
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,lasso_day,0.9988,0.0157,0.0758,0.4472,0.3257,1.6228
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,none,1,0.0002,0.0109,0.5428,0.2443,1.0603
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,lasso,0.983,0.0429,0.1461,0.5288,0.2983,1.4641
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,lasso_company,0.9994,0.0138,0.0756,0.5687,0.282,1.3822
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,lasso_day,0.9994,0.0179,0.0852,0.4418,0.3523,1.8091
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,none,1,0.0001,0.0086,0.5934,0.2007,0.7874
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,lasso,1,0.0003,0.01,0.655,0.2119,0.897
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,lasso_company,1,0.0002,0.0096,0.5839,0.221,0.8859
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,lasso_day,1,0.0002,0.0096,0.5978,0.2412,0.9078
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,none,1,0.0002,0.0093,0.6645,0.2042,0.8401
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,lasso,0.9999,0.0066,0.0421,0.6164,0.224,1.0379
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,lasso_company,0.9896,0.0209,0.0914,0.5734,0.2461,1.2911
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,lasso_day,0.9883,0.0149,0.0756,0.6086,0.2427,1.0642
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,none,1,0.0002,0.0097,0.6646,0.2133,0.8502
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,lasso,1,0.0067,0.0459,0.6133,0.2463,1.1062
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.9934,0.0262,0.1084,0.5588,0.2693,1.4076
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.992,0.0219,0.0936,0.6023,0.2764,1.1524
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,none,1,0.0001,0.0086,0.586,0.1859,0.735
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,lasso,1,0.0002,0.009,0.5744,0.208,0.8616
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0.0002,0.0094,0.6465,0.1992,0.77
Cap,63,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0.0002,0.0095,0.6049,0.1874,0.7855
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,none,0.9324,0.0841,0.2808,0.384,0.2656,0.9857
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,lasso,0.9324,0.0841,0.2808,0.384,0.2656,0.9857
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,lasso_company,0.9324,0.0841,0.2808,0.384,0.2656,0.9857
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,lasso_day,0.9324,0.0841,0.2808,0.384,0.2656,0.9857
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,none,0.9467,0.104,0.3452,0.3801,0.3328,1.1844
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,lasso,0.9467,0.104,0.3452,0.3801,0.3328,1.1844
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,lasso_company,0.9467,0.104,0.3452,0.3801,0.3328,1.1844
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,lasso_day,0.9467,0.104,0.3452,0.3801,0.3328,1.1844
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,none,1,0.0006,0.0137,0.4323,0.2519,1.0108
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,lasso,1,0.0006,0.0137,0.4323,0.2519,1.0108
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,lasso_company,1,0.0006,0.0137,0.4323,0.2519,1.0108
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,lasso_day,1,0.0006,0.0137,0.4323,0.2519,1.0108
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,none,0.9392,0.0848,0.2821,0.4566,0.2494,0.9427
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,lasso,0.9392,0.0848,0.2821,0.4566,0.2494,0.9427
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,lasso_company,0.9392,0.0848,0.2821,0.4566,0.2494,0.9427
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,lasso_day,0.9392,0.0848,0.2821,0.4566,0.2494,0.9427
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,none,0.9484,0.1034,0.346,0.4613,0.3078,1.1105
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,lasso,0.9484,0.1034,0.346,0.4613,0.3078,1.1105
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,lasso_company,0.9484,0.1034,0.346,0.4613,0.3078,1.1105
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,lasso_day,0.9484,0.1034,0.346,0.4613,0.3078,1.1105
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,none,1,0.0005,0.0134,0.5166,0.2368,0.9322
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,lasso,1,0.0005,0.0134,0.5166,0.2368,0.9322
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,lasso_company,1,0.0005,0.0134,0.5166,0.2368,0.9322
Cap,63,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,lasso_day,1,0.0005,0.0134,0.5166,0.2368,0.9322
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,none,1,0,0.0033,0.6379,0.2028,0.8948
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,lasso,0.9944,0.0145,0.0636,0.6241,0.2772,1.388
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,lasso_company,1,0.0035,0.032,0.6492,0.2347,1.2853
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,lasso_day,1,0.001,0.018,0.5676,0.2445,1.1097
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,none,1,0,0.0034,0.6372,0.217,0.8833
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,lasso,0.995,0.0189,0.0769,0.6215,0.293,1.4935
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,lasso_company,1,0.0034,0.034,0.6465,0.2534,1.3802
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,lasso_day,1,0.0009,0.0189,0.567,0.2618,1.1553
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,none,1,0.0001,0.0087,0.5566,0.2075,0.788
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,lasso,1,0.0002,0.0095,0.5869,0.2465,1.0583
Cap,63,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0.0002,0.0091,0.6478,0.2077,0.8502
