,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,solana,tron,staked-ether,dogecoin
2025-04-22 05:00:00,1750626920579.5537,190900658318.304,144730973422.71786,87526859612.46883,121502766211.32506,60900457355.34013,71841412213.57277,23425594042.255592,14646313192.521374,23933294011.501778
2025-04-22 06:00:00,1753605865509.4136,191025581247.51715,144720652146.82468,87616196303.83763,121496502015.46526,60911522582.339096,72079383372.06538,23411025929.930515,14656346788.386433,24039410024.247288
2025-04-22 07:00:00,1750671348388.759,190655226446.91782,144721470925.6844,87678778887.46452,120998674638.39828,60903388264.875305,71954177418.8907,23511158714.048893,14640952415.9542,24075254068.750355
2025-04-22 08:00:00,1754963175083.352,195107352854.2148,144721583775.81512,88081341287.66335,122147832479.54842,60879533199.7725,72474105054.17033,23529219941.190117,14968127974.760277,24415058612.68835
2025-04-22 09:00:00,1755635794295.6584,196426488494.08307,144726313088.93173,88327456622.04686,122504358122.12453,60887389384.20918,72135325703.18289,23577977727.779503,15076239737.740494,24401088876.136387
2025-04-22 10:00:00,1758170696246.565,196429611215.92575,144723667979.08777,88343300018.0574,122714066644.25282,60884297711.27659,72178835997.18199,23592879419.37901,15067621845.680395,24442222903.648907
2025-04-22 11:00:00,1758090161910.5203,196510776148.2841,144725111692.01312,88514289161.53226,122803293234.81947,60882071489.59388,72303675207.87611,23452496291.65132,15074753713.64902,24496712767.010044
2025-04-22 12:00:00,1760160388750.6772,196756739442.7996,144721229593.72955,88358572310.5653,122611746237.0572,60880968873.38936,72646068462.19557,23276293313.54909,15099299362.836897,24453064666.465687
2025-04-22 13:00:00,1764628876911.6484,197493071419.29297,144732769447.74377,88466746319.89615,122643412702.32837,60930555384.15921,73110572355.64598,23173970054.726143,15182127818.120253,24490297887.409115
2025-04-22 14:00:00,1790153604548.3687,198129043106.17566,144765768041.50464,88589838997.18175,124220669489.7091,60926739904.30315,73891770236.47835,23292818598.353436,15162146368.175833,24959913934.081562
2025-04-22 15:00:00,1801054216215.8625,201344819058.24066,144791783015.02805,89024523812.92265,125392509101.849,60999050697.906425,74532265428.22665,23385621055.66005,15429349568.4877,25548998469.951756
2025-04-22 16:00:00,1803569016906.7856,205451191386.9459,144819659811.1538,88964392418.31448,126002971646.27745,60999147866.55444,75212190404.17754,23442215926.2344,15740276612.708214,25608894735.181404
2025-04-22 17:00:00,1801737124448.937,204279320062.484,144812302334.84048,88819156695.52652,125236092486.65567,60999145275.37826,74838534184.99084,23425824016.156326,15628575473.009857,25487160189.00884
2025-04-22 18:00:00,1816619744098.2832,205277017550.71365,144818995911.28067,88728546845.95345,126152711503.78284,60999203054.31325,74900097334.2439,23418948455.71747,15720833812.442019,25625675637.629578
2025-04-22 19:00:00,1816443423932.1985,205732725921.0544,144815773643.9422,88873387733.83827,126276826374.58745,61001798715.708786,75017373500.87578,23387152959.63788,15743246239.346937,25652934586.760784
2025-04-22 20:00:00,1815809871233.4812,204159829200.92783,144814505243.04538,88734299905.11957,125820041971.78766,61002586273.29753,74648265404.4943,23313894234.23108,15706893826.824184,25595339305.54861
2025-04-22 21:00:00,1810771600010.068,204886722625.39252,144796527692.8524,88675250439.16438,126016229153.06648,61591636355.80334,74698373107.5669,23264321467.474087,15695424899.289661,25701890675.0752
2025-04-22 22:00:00,1837024259158.4739,210986787548.5257,144767720159.85605,89288447055.2163,128911409249.66747,61583681276.775734,76008665361.58203,23395489734.6989,16157552942.889881,26280250089.732185
2025-04-22 23:00:00,1843233524838.8752,210770380452.6903,144771926611.5098,89531739295.02057,129133620162.63506,61583422043.25597,77060188298.0735,23460830784.762478,16147203066.167004,26530041549.413795
2025-04-23 00:00:00,1856868361874.4824,212333471768.59277,144787672819.25046,90268049102.62372,129541852790.79544,61584992793.73829,76974878466.5065,23568340844.494984,16267531452.44375,26581942429.734
2025-04-23 01:00:00,1846125501999.5737,211386095519.8984,144809037155.55246,89839628227.25578,128895946368.68054,61582897969.30547,76583604632.73201,23448549562.517,16198796357.859304,26768354569.69781
2025-04-23 02:00:00,1841789443600.6943,213461898302.4555,145331099647.50107,89500238319.55011,128480129246.60477,61751728830.36305,76373144047.57774,23481178768.646893,16352409285.577038,26816613331.300293
2025-04-23 03:00:00,1843859856326.4192,216540697585.5947,145321333656.21625,89765342370.18607,129514087385.51262,61746325346.48602,76870994960.54573,23538507972.331985,16583747610.639996,27036971063.70352
2025-04-23 04:00:00,1850424434086.0996,216682248796.7177,145320354643.12155,89776649402.19232,130464151867.65146,61746408877.06028,77220356051.43788,23519864089.282967,16582637682.43337,27065711157.184315
2025-04-23 05:00:00,1855312545419.8604,216884675190.03064,145331789711.2391,89885143385.65257,130753386039.26228,61716813102.18197,78348515738.67426,23542337102.871414,16687014533.749638,27393302002.090332
2025-04-23 06:00:00,1857229702816.9692,216850053887.5943,145321801210.59424,90113119900.52577,130107093477.16566,61703246393.057755,78178055448.78847,23544619529.602688,16647810854.291246,27178583944.755947
2025-04-23 07:00:00,1859979274651.2817,216211969818.8041,145325855588.98175,90229679649.06796,130985030343.63936,61713718502.274574,78220165846.20894,23555665727.250984,16545302645.222412,27066176749.344807
2025-04-23 08:00:00,1865418681727.6624,215994475379.73682,145309263939.82703,89997589433.53906,131477000814.46132,61703182663.85605,78260200601.35367,23408624322.593414,16535739427.736757,27081587573.60158
2025-04-23 09:00:00,1871963016654.3428,216279471486.62115,145309708517.97156,89739504020.03073,133712090899.49463,61736821647.6162,78776176064.81708,23416586779.058304,16569145987.700888,27207537210.29333
2025-04-23 10:00:00,1864760717959.8171,215920076888.71024,145310780209.14417,89399011676.55217,133021379607.8279,61744207817.344635,78746578583.14143,23402676305.017815,16579547302.953331,27266420318.42118
2025-04-23 11:00:00,1860549685981.123,217554025058.5054,145311052493.99155,89144955272.38249,132604916065.1595,61747967733.88017,78922879856.05463,23321516207.85312,16656520537.856606,27208334632.25851
2025-04-23 12:00:00,1855630271114.133,216747106787.0974,145305770381.43,89174959728.46701,132150533268.16487,61734667842.34594,78658129519.93678,23361026797.44414,16651040522.36853,27145870772.630184
2025-04-23 13:00:00,1861864983817.0134,218902593204.47168,145315906071.22794,89143497449.403,133476268950.18085,61743547799.57045,78798073923.6664,23389888498.77366,16775487176.281427,27470730752.30127
2025-04-23 14:00:00,1856823900314.402,216783614197.25287,145322088264.16595,88894174093.30693,132673308686.98111,61764792717.040115,78322095333.81488,23352187486.4003,16606443264.447706,27042446418.747856
2025-04-23 15:00:00,1847996084173.941,216389090699.76797,145320737995.4419,88756286401.08133,131252837950.09482,61763392744.192894,78447172734.37073,23248998160.2555,16565646672.210854,26754543087.901
2025-04-23 16:00:00,1843191536777.6008,215373388391.8303,145300478719.4505,88366732592.36841,129632797814.96689,61605660238.70572,78136380772.10808,23208590834.49696,16496682612.799994,26421831207.814476
2025-04-23 17:00:00,1858919116214.0002,216438783272.36646,145293016749.68475,88471476063.21797,130245175680.9676,61516726230.93462,78438194751.35696,23300756098.075714,16567211883.970253,26588828022.662804
2025-04-23 18:00:00,1863629038130.3179,216903243952.85037,145297414041.05255,88511414656.28842,130696982573.32048,61510049729.92224,78329790423.99393,23325607575.622066,16637273197.891851,26758174311.954464
2025-04-23 19:00:00,1860578567840.2747,216955793969.27805,145298221305.98126,88499752213.43732,129951583196.49759,61509960313.503914,78022816258.84933,23323191186.094795,16613241957.41602,26815877466.488106
2025-04-23 20:00:00,1856502606760.844,215387152817.72733,145323214660.7737,88000919576.04802,129591268832.44487,61625948854.04788,77623961077.54218,23326592663.639374,16504339478.067905,26591068988.6394
2025-04-23 21:00:00,1861297343259.5852,216894906414.47275,145335294233.88464,88137426373.72995,129835892289.19461,61727917200.98785,78107736966.94788,23434276028.463882,16592761230.452587,26753298137.716377
2025-04-23 22:00:00,1855785184553.2275,216338686201.57437,145333672508.62912,88432180153.87521,129566518355.34116,61726714037.34652,77998241995.10165,23420146158.23779,16559204910.933578,26570939978.252296
2025-04-23 23:00:00,1861921668241.5095,217701206002.06342,145331541664.21268,88528419252.2611,130167061133.73563,61895068883.12693,78326775992.83075,23426586189.966217,16672162541.505737,26635147722.907745
2025-04-24 00:00:00,1860131775120.3352,216711708912.85916,145337605415.66553,88410101285.76721,129629972780.57307,61896637319.25211,78164050722.71768,23377355758.744495,16610571525.337296,26583719307.56672
2025-04-24 01:00:00,1855549933637.4976,216107235551.50232,145705507379.28348,88062421416.59512,129178097446.34225,61893929861.7835,77822088879.65494,23342246102.2814,16557445205.544855,26358395089.23448
2025-04-24 02:00:00,1857313198799.906,216763556636.00247,145692057264.7373,88231079605.16206,129365382820.46027,61915328264.45974,77711806036.3551,23333958965.89562,16572872972.131426,26269240884.58878
2025-04-24 03:00:00,1850050714547.6091,214930587720.04776,145686605820.1829,88199590851.3418,128444558325.34137,61847376797.40294,77061621391.71861,23256519721.090244,16453350170.975187,25992263440.800915
2025-04-24 04:00:00,1842474798789.3818,214011209623.30017,145679323042.42346,88183388353.92085,127233102886.7856,61845189185.500885,76526472876.78902,23173134290.934654,16353263930.656689,25766356738.946186
2025-04-24 05:00:00,1843849315066.0566,214206546115.41946,145680030699.51367,88198645833.6217,128013833468.38472,61832567620.73673,76879757988.586,23118050300.91094,16340108944.392584,25927905897.756927
2025-04-24 06:00:00,1835589643060.7397,213520619200.45172,145678858405.06537,88154201757.24586,127543159736.09448,61830246113.35914,76662249528.31715,23139837955.862736,16357530631.598528,25882286667.82684
2025-04-24 07:00:00,1836178564890.4995,213938524914.8037,145680190394.42697,88221986606.78893,126607518060.35744,61833681661.86472,76778253552.9658,23069620421.507862,16356379457.99741,25791841488.817127
2025-04-24 08:00:00,1830398858695.3057,211947335696.62228,145671717937.62476,87989773431.5646,125577385095.01236,61808014978.224,76262009925.7478,23039354415.76052,16233529622.740643,25672544548.020115
2025-04-24 09:00:00,1825605510831.701,209224372843.1141,145668623295.72018,86886070496.9235,124488714851.28157,61782246616.605606,75664264081.17729,23018543070.64941,16040055177.90419,25449739662.79326
2025-04-24 10:00:00,1835234891168.6106,210151779958.33673,145662663031.82935,87042531942.88785,125425919577.72058,61754565918.56192,75889080601.50864,23133344690.071255,16101357546.048603,25717127630.120075
2025-04-24 11:00:00,1838969187457.58,211264881490.12753,145662660014.0176,87205974271.23543,126053892272.22357,61749857922.85166,76095274452.20412,23260094840.569023,16157012566.719053,25910670473.602337
2025-04-24 12:00:00,1838710083681.9355,211495235941.14532,145662165861.14273,87148177105.46187,125806485450.10318,61663706082.834045,76253349749.41959,23229880946.326313,16217194479.378147,25839063912.31417
2025-04-24 13:00:00,1841468966815.1672,212030861279.6254,145673952104.85794,87157838935.21031,126632039005.12253,61657940865.62109,76788986253.93306,23244090364.241707,16229624030.016468,25934581998.48607
2025-04-24 14:00:00,1840695283929.844,211375277860.54965,145690955969.77725,87132537745.3848,127296854352.02707,61656453499.47869,76844228163.14429,23300310981.30787,16164897346.478046,25933553839.333992
2025-04-24 15:00:00,1849014119499.9177,213198249240.1892,145693303829.32907,87364656884.04843,128157737727.7747,61653090319.75756,77645792460.83018,23374075230.566727,16358339872.251022,26418691959.166176
2025-04-24 16:00:00,1852123820540.5051,213482381563.78806,145692349970.09283,87358392494.12096,129382807850.64705,61691525394.244026,77415379615.32887,23471185215.530727,16338111480.069277,26625346081.343796
2025-04-24 17:00:00,1855301603979.6335,213978793488.96246,145710594509.34143,87567512650.18849,129393333644.34398,61722562467.76326,78260724944.56535,23457203183.736973,16400877808.037758,27045964288.01267
2025-04-24 18:00:00,1846525098177.2153,211867211276.2522,145694029771.52026,87078883150.94756,128366654952.72644,61717980484.223076,77611555468.30077,23429742992.02285,16205087706.570469,26621286042.378517
2025-04-24 19:00:00,1854967679629.9268,212970181011.8948,145693420499.6442,87262470603.15488,128715140020.5485,61870413958.59476,78583112509.39845,23452504309.08523,16289721908.531782,26900080065.382156
2025-04-24 20:00:00,1859629042551.2512,213225826720.97025,145715605166.66574,87438532816.66702,128993717195.60768,61870821996.37569,78435896363.04617,23410262424.615593,16314322224.016794,26921356588.914536
2025-04-24 21:00:00,1856652324617.5137,213101672857.24942,145704791772.9433,87531340529.52782,128930749732.00479,61870865709.14269,78473693717.00569,23417114516.72019,16313470045.229166,27006327496.454052
2025-04-24 22:00:00,1853826415659.3777,212424725997.31375,145703643254.0076,87585743055.14482,128544481374.1174,62079786499.01384,77993962776.6146,23404603653.450832,16266338573.575264,26802113229.576366
2025-04-24 23:00:00,1855783186016.9292,212475171265.12558,145703221322.88867,87547863189.99858,128145631872.05763,62128199081.89869,78136351542.90326,23336466488.34484,16258215029.954845,26782460035.83132
2025-04-25 00:00:00,1864857216641.2144,213596066184.7109,145704997824.25635,87811510760.71326,128789717382.58762,62130408747.058556,78848034680.12422,23310318936.699623,16345447998.176275,27181949634.48494
2025-04-25 01:00:00,1865338542677.588,214157790377.1319,146072245139.98685,87814629606.45383,128697009307.63509,62130223038.91155,78815097718.81845,23206178279.917877,16383920753.78906,27240934000.68558
